transaction_id,customer_id,transaction_date,amount,payment_method
10670,403,13-08-2022,2050.93,UPI
10671,396,26-08-2022,2941.84,UPI
10672,527,22-08-2022,4745.46,Card
10673,415,21-02-2023,436.88,UPI
10674,939,14-04-2021,2586.23,UPI
10675,613,28-03-2022,1711.71,Wallet
10676,677,02-05-2022,2590.73,Card
10677,463,05-12-2021,217.48,Card
10678,541,18-11-2022,1633.82,Wallet
10679,626,20-07-2022,4117.35,Card
10680,619,19-06-2023,2814.31,UPI
10681,922,23-04-2022,2307.85,Card
10682,364,24-12-2022,1499.07,Wallet
10683,130,30-08-2022,1560.41,Card
10684,84,11-08-2021,1977.2,Wallet
10685,271,09-01-2021,4194.3,UPI
10686,244,22-02-2021,4839.34,UPI
10687,388,18-03-2021,2249.41,Wallet
10688,214,19-12-2022,2027.43,UPI
10689,818,18-05-2022,4248.1,UPI
10690,166,12-11-2021,2191.84,Card
10691,791,25-03-2023,2804.89,UPI
10692,59,02-04-2023,1231.61,Wallet
10693,602,22-04-2023,3743.16,UPI
10694,883,16-09-2022,2706.74,Card
10695,843,13-05-2023,4064.27,Wallet
10696,924,14-06-2021,3925.59,UPI
10697,504,06-10-2021,1153.52,UPI
10698,706,27-01-2021,3606.61,UPI
10699,123,11-03-2021,4020.27,Wallet
10700,648,06-08-2021,1795.93,Card
10701,413,31-12-2021,945.78,Wallet
10702,139,02-12-2022,112.9,Wallet
10703,229,25-04-2023,2309.43,Card
10704,274,02-11-2021,1826.92,Wallet
10705,439,04-05-2021,2819.06,Wallet
10706,562,19-01-2021,1021.4,UPI
10707,910,14-09-2021,4312.36,Wallet
10708,118,23-10-2021,1363,UPI
10709,714,22-01-2021,1209.51,Wallet
10710,995,30-05-2023,2455.5,UPI
10711,905,26-03-2022,2544.37,UPI
10712,483,06-07-2022,1153.92,UPI
10713,395,04-07-2022,1432.12,Card
10714,703,17-02-2021,931.56,Wallet
10715,876,26-11-2022,3620.45,Wallet
10716,460,10-08-2022,3873.44,Wallet
10717,835,22-12-2022,2365.41,Card
10718,693,02-07-2021,3599.03,UPI
10719,935,11-03-2022,3706.08,Wallet
10720,78,17-04-2021,777.55,Card
10721,952,07-07-2021,4834.27,Card
10722,412,15-02-2023,4123.06,Wallet
10723,75,27-03-2021,1101.97,UPI
10724,295,16-04-2023,1012.21,Card
10725,793,23-04-2023,715.74,Wallet
10726,21,01-04-2022,778.05,UPI
10727,906,17-05-2021,3765.99,Card
10728,171,08-05-2023,2401.31,Card
10729,15,17-06-2023,3936.38,Wallet
10730,211,02-12-2021,3756.65,Wallet
10731,560,30-08-2022,3062.6,UPI
10732,86,18-04-2023,3463.2,Wallet
10733,149,27-01-2023,189.94,Wallet
10734,700,14-04-2022,1627.71,UPI
10735,372,25-08-2022,3225.33,Wallet
10736,480,25-07-2022,145.79,UPI
10737,818,07-02-2022,261.59,UPI
10738,151,24-06-2022,4274.25,UPI
10739,141,13-03-2021,3451.72,Wallet
10740,69,21-02-2023,1400.31,UPI
10741,260,24-01-2021,3471.02,Wallet
10742,988,16-09-2022,3983.04,UPI
10743,846,23-03-2023,1603.29,Wallet
10744,968,30-04-2022,276.58,UPI
10745,521,25-02-2021,4670.62,Card
10746,633,11-08-2021,1791.38,Card
10747,371,24-09-2022,621.76,Card
10748,419,28-06-2021,2510.1,UPI
10749,101,11-03-2023,3865.49,Wallet
10750,661,10-03-2022,1186.07,UPI
10751,954,26-03-2022,1420.5,UPI
10752,658,04-03-2023,1289.3,UPI
10753,865,03-06-2023,4959.2,UPI
10754,968,07-05-2022,1067.28,Wallet
10755,243,08-07-2021,2920.05,UPI
10756,753,01-08-2022,4633.8,Card
10757,512,21-03-2023,819.79,Card
10758,849,24-02-2022,4857.19,Card
10759,555,06-09-2021,4742.64,UPI
10760,95,11-08-2022,4434.4,Wallet
10761,226,11-10-2022,1151.33,Wallet
10762,518,13-06-2021,3206.87,Wallet
10763,214,15-01-2023,3828.37,UPI
10764,718,12-09-2021,4931.54,Wallet
10765,67,21-04-2022,984.08,Card
10766,396,17-03-2023,3853.53,Wallet
10767,612,21-02-2022,1760.13,UPI
10768,12,19-06-2021,960.57,UPI
10769,237,13-11-2021,2164.75,Wallet
10770,834,23-06-2021,3989.8,UPI
10771,770,15-04-2022,2377.76,Wallet
10772,399,11-12-2021,2733.86,Wallet
10773,407,21-03-2022,4976.28,Card
10774,925,18-01-2021,2055.64,UPI
10775,849,11-03-2021,3115.46,Card
10776,480,04-12-2021,1889.7,UPI
10777,647,20-09-2022,2024.65,Wallet
10778,222,15-08-2022,3508.64,UPI
10779,156,11-06-2022,4695.65,Wallet
10780,654,19-11-2022,2757.56,UPI
10781,428,01-04-2022,3865.16,Card
10782,158,26-09-2021,537.11,Card
10783,977,23-09-2022,1134.67,Wallet
10784,416,22-03-2023,2560.45,Card
10785,326,07-07-2021,198.06,Wallet
10786,371,23-07-2022,1338.99,Wallet
10787,344,12-12-2022,2635.27,Wallet
10788,262,13-06-2022,173.31,UPI
10789,283,10-03-2022,1396.28,Wallet
10790,850,15-10-2021,2618.75,Card
10791,856,21-07-2022,2908.43,UPI
10792,229,14-05-2022,4636.18,Card
10793,888,17-03-2022,3262.19,Wallet
10794,280,20-02-2023,2132.21,Wallet
10795,870,30-10-2021,4658.72,Card
10796,290,28-03-2021,3945.93,UPI
10797,680,10-04-2023,1080.04,Card
10798,47,14-03-2022,741.13,Wallet
10799,975,25-06-2022,3411.48,UPI
10800,715,22-01-2021,2843.43,Wallet
10801,214,13-04-2023,3969.4,Wallet
10802,758,08-03-2023,3720.14,Card
10803,24,14-07-2022,3163.54,Wallet
10804,321,01-06-2022,4933.27,Card
10805,274,01-02-2023,2714.59,UPI
10806,556,06-11-2022,654.22,Wallet
10807,844,18-05-2022,4158.54,Wallet
10808,313,15-12-2022,1334.08,UPI
10809,363,12-04-2022,3908.78,Card
10810,668,11-04-2021,4789.82,Wallet
10811,1000,06-08-2022,3514.3,UPI
10812,380,06-11-2022,3020.55,Wallet
10813,711,16-11-2022,2355.89,Card
10814,919,21-05-2021,1885.61,Card
10815,981,18-05-2021,1829.72,Card
10816,674,01-08-2022,3218.23,Card
10817,907,11-12-2022,3781.24,UPI
10818,470,20-04-2023,3424.73,Wallet
10819,746,16-08-2021,1072.21,UPI
10820,675,08-10-2021,2520.54,Card
10821,116,15-11-2022,3979.04,Card
10822,605,08-04-2023,2430.95,Card
10823,42,07-03-2022,2729.45,Card
10824,796,09-02-2021,3878.57,Wallet
10825,379,03-06-2022,3340.2,Card
10826,722,17-11-2022,2105.79,Wallet
10827,206,25-10-2022,4487.52,Card
10828,466,30-07-2021,896.58,Wallet
10829,732,29-10-2021,4978.03,Wallet
10830,280,27-03-2021,682.38,Card
10831,648,01-02-2022,173.25,UPI
10832,618,10-09-2021,4461.09,UPI
10833,118,17-06-2022,1300.27,UPI
10834,237,08-02-2023,3675.53,UPI
10835,309,10-06-2023,4073.98,UPI
10836,456,16-01-2022,4309.03,Card
10837,900,20-03-2022,4958.81,Card
10838,475,02-02-2021,1540.79,Card
10839,100,17-09-2021,3580.19,Card
10840,261,22-08-2021,665.46,Card
10841,993,30-05-2022,2093.37,Card
10842,305,09-05-2023,4255.06,Wallet
10843,354,04-11-2021,1901.52,Wallet
10844,286,09-01-2023,2996.37,Card
10845,328,07-03-2023,2568.49,Card
10846,103,11-03-2021,3265.16,Wallet
10847,63,30-03-2022,4867.18,Wallet
10848,687,15-03-2022,373.1,Card
10849,282,05-04-2023,2912.41,Wallet
10850,441,30-12-2021,4328.84,UPI
10851,293,05-02-2023,2458.78,UPI
10852,738,26-04-2022,484.78,UPI
10853,7,24-05-2021,2846.64,Wallet
10854,639,24-01-2021,1727.16,Card
10855,936,01-03-2022,859.21,Card
10856,92,16-01-2023,4260.27,Card
10857,935,25-04-2023,2655.84,Wallet
10858,190,24-06-2021,4673.05,Wallet
10859,871,24-04-2023,4049.48,UPI
10860,476,21-11-2021,3495.56,Wallet
10861,511,19-05-2023,124.62,UPI
10862,462,02-11-2022,2196.33,UPI
10863,53,10-05-2023,1067.68,Card
10864,754,14-12-2021,4562.91,Wallet
10865,486,09-03-2023,955.46,Card
10866,644,18-01-2021,1501.69,Card
10867,490,13-02-2021,2632.5,Wallet
10868,978,04-06-2021,1390.48,Wallet
10869,364,17-05-2023,1128.34,UPI
10870,112,12-01-2022,3035.59,UPI
10871,409,13-01-2023,535.75,UPI
10872,7,02-06-2023,385.02,UPI
10873,742,08-04-2023,1924,Card
10874,668,06-02-2022,3631.26,Card
10875,197,13-08-2021,2818.55,Wallet
10876,835,05-08-2021,2172.09,UPI
10877,876,22-07-2022,2872.18,UPI
10878,735,31-01-2021,1890.71,UPI
10879,367,19-05-2023,4687.12,Card
10880,250,28-02-2021,369.03,Wallet
10881,916,11-06-2023,3399.62,Card
10882,595,17-06-2023,4467.29,Wallet
10883,240,19-12-2021,4039.04,Wallet
10884,380,21-03-2022,1001.8,Card
10885,907,23-08-2021,1550.04,Card
10886,872,17-04-2021,3613.53,Wallet
10887,835,10-07-2021,512.93,Card
10888,471,14-06-2022,4078.12,Card
10889,775,08-01-2023,3622.64,Wallet
10890,919,10-11-2022,3675.07,Wallet
10891,701,06-08-2022,591.18,UPI
10892,455,24-05-2023,3617.03,Card
10893,366,20-07-2022,3431.11,Wallet
10894,290,02-09-2021,4171.52,Card
10895,874,12-05-2023,303.82,Card
10896,403,17-03-2021,213.24,Wallet
10897,58,01-07-2022,1927.73,UPI
10898,521,24-09-2021,829.06,Wallet
10899,304,13-11-2021,2836.08,Wallet
10900,115,23-03-2023,4595.01,Card
10901,210,01-05-2021,2018.25,UPI
10902,41,16-04-2023,4240.26,Wallet
10903,816,25-01-2021,101.18,Card
10904,173,08-03-2022,925.72,Wallet
10905,234,09-06-2021,249.08,Card
10906,793,19-08-2022,1707.92,Wallet
10907,884,24-04-2021,4550.13,UPI
10908,590,05-01-2023,575.07,Wallet
10909,620,19-06-2023,3071.41,Card
10910,793,17-05-2022,2312.33,Wallet
10911,403,15-06-2021,4698.49,UPI
10912,39,04-12-2022,700.34,UPI
10913,119,24-06-2021,1138.94,UPI
10914,335,01-01-2021,244.76,UPI
10915,336,18-06-2023,2226.28,Card
10916,539,11-01-2023,1461.38,Wallet
10917,616,27-03-2021,4362.54,UPI
10918,74,28-07-2022,3064.21,Wallet
10919,191,16-11-2021,3109.04,Card
10920,324,05-02-2022,2706.36,Wallet
10921,147,17-01-2022,550.07,Wallet
10922,767,19-12-2022,2280.59,UPI
10923,284,09-09-2022,4997.58,UPI
10924,213,14-11-2021,4192.62,Card
10925,635,14-03-2023,4477.95,Wallet
10926,718,07-09-2021,4133.81,Card
10927,929,09-06-2022,604.9,Card
10928,752,06-11-2022,1214.5,Card
10929,394,09-07-2022,115.3,UPI
10930,339,17-06-2023,1587.2,UPI
10931,798,15-09-2022,632.18,Wallet
10932,22,18-12-2022,2416.69,Wallet
10933,771,15-06-2023,3417.92,Wallet
10934,869,13-09-2021,4385.08,UPI
10935,105,03-11-2021,3771.16,UPI
10936,466,24-05-2021,4699.07,Card
10937,459,20-10-2022,364.1,UPI
10938,432,26-01-2022,159.68,Card
10939,770,24-03-2023,3340.56,Card
10940,716,07-11-2022,1517.83,UPI
10941,822,18-06-2021,1342.15,Card
10942,774,25-10-2021,1721.35,Card
10943,619,21-08-2021,1422,Wallet
10944,763,28-09-2021,2606.04,Card
10945,936,01-03-2021,2256.73,UPI
10946,221,23-10-2021,2610.9,UPI
10947,379,12-04-2022,3396.3,Card
10948,222,23-08-2021,1996.94,Wallet
10949,258,08-11-2022,1331.41,UPI
10950,713,07-12-2022,914.38,UPI
10951,367,22-08-2021,1812.42,Wallet
10952,770,03-01-2022,3734.85,Card
10953,349,26-11-2022,3807.85,UPI
10954,225,25-04-2023,3367.84,Card
10955,714,20-08-2021,1246.74,Card
10956,738,23-05-2023,2981.62,Card
10957,236,06-05-2022,2896.38,Card
10958,183,11-09-2022,2472.9,UPI
10959,712,18-05-2022,2794.9,Wallet
10960,869,09-06-2023,2509.77,UPI
10961,758,05-01-2023,2870.74,Wallet
10962,444,15-08-2022,3605.98,Card
10963,865,16-01-2023,637.18,Wallet
10964,623,16-01-2022,3773.17,Card
10965,6,27-11-2022,765.84,UPI
10966,236,04-03-2022,426.48,UPI
10967,127,28-11-2022,4882.79,Wallet
10968,104,08-10-2022,4789.26,Card
10969,749,02-01-2023,396.14,Card
10970,915,11-03-2023,2271.94,Wallet
10971,480,30-12-2021,1012.6,Card
10972,155,21-07-2021,2478.19,Card
10973,257,01-06-2023,4167.87,Card
10974,235,26-05-2021,4758,UPI
10975,500,16-04-2023,3207.84,UPI
10976,289,01-10-2022,1834.14,UPI
10977,510,02-04-2022,3056.3,Card
10978,552,15-05-2021,1628.81,UPI
10979,800,18-09-2022,4558.14,Card
10980,709,21-09-2021,4364.96,Card
10981,785,05-03-2021,2835.34,Wallet
10982,894,06-05-2022,1691.51,Card
10983,776,09-10-2022,1537.61,UPI
10984,569,10-02-2021,263.75,UPI
10985,298,23-10-2021,4097.52,Card
10986,610,03-01-2021,2306.88,UPI
10987,137,07-12-2022,1693.15,Card
10988,376,20-04-2021,2408.44,Wallet
10989,87,09-08-2021,4111.82,Card
10990,419,05-01-2022,710.61,Card
10991,754,03-01-2022,4302.51,Wallet
10992,199,12-03-2022,4497.79,UPI
10993,463,04-01-2021,4738.87,Wallet
10994,437,01-09-2021,2047.69,Wallet
10995,310,15-06-2021,1163.99,Card
10996,596,26-01-2021,1930.84,Card
10997,754,30-01-2022,1731.27,Wallet
10998,281,19-04-2022,963.15,UPI
10999,323,17-01-2021,3075.61,Wallet
11000,764,29-12-2022,2435.46,UPI
11001,702,02-04-2021,4341.93,Wallet
11002,951,28-04-2022,257.34,Wallet
11003,942,27-06-2022,3254.95,UPI
11004,152,24-07-2021,3838.45,Wallet
11005,994,17-05-2022,3821.48,Card
11006,302,04-02-2022,4441.76,Wallet
11007,278,26-07-2021,3672.27,Card
11008,651,11-09-2022,4646.27,UPI
11009,688,26-05-2021,1730.02,UPI
11010,8,29-05-2023,2565.73,Card
11011,807,11-04-2021,168.99,Wallet
11012,235,30-05-2023,134.09,Card
11013,675,10-04-2023,1276.62,Card
11014,561,30-05-2023,593.96,UPI
11015,302,29-08-2021,1375.04,Card
11016,38,29-01-2023,967.51,Wallet
11017,136,12-06-2021,239.75,Card
11018,822,03-06-2023,4555.59,UPI
11019,421,22-06-2021,140.29,Wallet
11020,219,17-05-2022,3706.8,UPI
11021,348,01-07-2022,845.52,Card
11022,808,11-10-2021,4569.93,Card
11023,546,25-12-2021,4474.7,UPI
11024,864,16-01-2022,3304.12,UPI
11025,79,20-05-2023,3393.95,Wallet
11026,748,17-06-2022,126.16,UPI
11027,895,31-03-2023,4925.87,UPI
11028,273,12-06-2021,4401.38,Card
11029,161,01-09-2022,4486.02,Card
11030,687,03-11-2021,3330.3,UPI
11031,878,05-12-2021,1789.46,UPI
11032,308,24-02-2021,4478.88,Card
11033,374,29-11-2021,1528.43,Wallet
11034,976,07-05-2021,2857.29,Wallet
11035,733,06-12-2022,588.68,Wallet
11036,9,31-08-2021,4617.58,Wallet
11037,801,11-05-2023,789.78,Card
11038,444,23-08-2022,1201.99,UPI
11039,113,28-04-2023,2834.86,Wallet
11040,989,13-02-2022,3844.06,Card
11041,205,18-05-2022,3134.82,UPI
11042,405,28-12-2022,1237.46,Wallet
11043,698,27-08-2022,104.62,UPI
11044,853,30-10-2021,3810.04,Wallet
11045,197,09-04-2022,4927.52,UPI
11046,778,23-08-2021,4068.57,Wallet
11047,774,27-11-2022,2355.01,Wallet
11048,760,07-02-2021,4528.46,UPI
11049,115,19-05-2021,2108.25,UPI
11050,121,14-07-2021,2672.18,UPI
11051,653,11-06-2022,2437.94,Card
11052,65,08-02-2023,2293.36,Card
11053,276,09-10-2022,3898.43,UPI
11054,825,01-01-2021,2681.17,Card
11055,239,15-07-2022,1651.91,Wallet
11056,302,06-04-2021,1364.98,UPI
11057,392,14-12-2022,284.96,Card
11058,522,17-02-2022,2957.66,UPI
11059,969,22-06-2022,1226.81,Wallet
11060,369,05-05-2023,825.86,Wallet
11061,233,05-03-2022,3303.77,Card
11062,195,23-08-2021,3437.93,Wallet
11063,907,15-12-2021,3785.56,UPI
11064,12,26-01-2023,2567.53,Card
11065,906,20-05-2023,4480.87,UPI
11066,921,26-04-2022,4688.08,UPI
11067,689,19-04-2023,4056.12,UPI
11068,177,31-01-2022,3214.41,Wallet
11069,217,17-12-2021,1588.23,UPI
11070,11,20-02-2022,4916.43,Wallet
11071,446,05-06-2023,1443.27,UPI
11072,630,06-06-2023,1093.02,Wallet
11073,164,20-02-2021,2266.56,Wallet
11074,551,22-03-2021,378.52,Wallet
11075,53,05-02-2021,4894.62,UPI
11076,218,08-03-2021,2983.32,UPI
11077,718,03-10-2022,2829.07,Wallet
11078,999,01-06-2023,3313.4,UPI
11079,824,29-10-2022,2535.42,Wallet
11080,360,27-01-2023,257.11,UPI
11081,385,15-09-2022,3100.33,Wallet
11082,56,11-11-2022,3609.25,Wallet
11083,118,26-04-2022,2142.07,Card
11084,900,13-04-2022,3810.75,UPI
11085,253,22-05-2021,1212.31,UPI
11086,798,22-12-2021,1184.26,Card
11087,780,10-12-2022,890.94,Wallet
11088,803,16-04-2022,1922.77,Wallet
11089,845,13-09-2022,4250.36,Card
11090,180,07-06-2023,4156.77,Card
11091,415,14-08-2022,1975.84,Wallet
11092,870,04-11-2022,2986.68,UPI
11093,235,15-03-2022,3632,Card
11094,855,15-06-2022,1281.91,Card
11095,708,07-05-2021,923.89,Card
11096,820,24-07-2021,4863.27,Card
11097,80,29-01-2021,3126.03,Card
11098,647,21-03-2022,4908.94,Card
11099,22,20-12-2022,1755,Wallet
11100,477,09-04-2022,3544.86,Wallet
11101,843,07-10-2021,1190.76,Card
11102,440,31-05-2021,1379.88,Wallet
11103,737,28-08-2021,2608.32,UPI
11104,570,23-09-2021,1666.13,UPI
11105,93,25-11-2022,921.35,Card
11106,192,15-04-2021,1388.12,UPI
11107,103,09-03-2022,275.17,UPI
11108,396,12-05-2022,3551.68,Wallet
11109,7,16-03-2022,2511.37,Wallet
11110,640,18-01-2023,561.79,Wallet
11111,567,16-11-2022,941.3,Wallet
11112,231,07-06-2021,602.42,UPI
11113,874,21-06-2021,3101.7,Card
11114,574,09-05-2022,561.63,Wallet
11115,240,07-11-2021,3795.98,UPI
11116,90,07-02-2022,200.5,Wallet
11117,232,31-10-2022,1321.94,UPI
11118,457,09-02-2023,4464.27,Wallet
11119,233,07-11-2022,3620.8,Card
11120,354,21-10-2022,457.54,Wallet
11121,333,28-10-2022,4123.52,Card
11122,439,08-04-2022,2515.87,Wallet
11123,375,02-01-2022,4249.24,Wallet
11124,292,04-07-2022,3043.62,Wallet
11125,345,05-10-2022,3440.98,UPI
11126,664,20-05-2023,4968.16,UPI
11127,428,12-09-2021,1238.44,Card
11128,657,27-07-2021,3157.33,Card
11129,130,26-03-2022,2355.57,UPI
11130,141,05-04-2021,293.31,Card
11131,415,10-05-2023,170.91,Card
11132,93,19-04-2023,684.22,UPI
11133,626,23-04-2022,3280.55,UPI
11134,284,14-11-2022,2879.1,UPI
11135,956,01-02-2023,2811.8,UPI
11136,923,09-07-2021,256.1,Wallet
11137,655,12-12-2022,2399.58,UPI
11138,223,29-04-2022,4630.65,Card
11139,744,03-01-2023,2048.2,Wallet
11140,463,20-06-2022,3162.12,Wallet
11141,545,26-01-2023,3921.11,Card
11142,276,27-02-2022,3941.23,Wallet
11143,682,16-04-2023,2644.47,Card
11144,140,02-10-2022,4303.96,Wallet
11145,357,28-08-2022,2017.75,Wallet
11146,713,23-03-2023,4454.6,Card
11147,23,13-05-2021,1277.11,Card
11148,968,24-02-2021,1473.06,Card
11149,736,25-05-2022,360.29,Card
11150,880,01-11-2022,3998.35,UPI
11151,270,25-06-2022,2143.57,UPI
11152,859,14-02-2022,1222.67,Card
11153,665,30-07-2021,1235.77,UPI
11154,333,28-10-2022,4516.86,Card
11155,85,20-10-2021,4186.19,Card
11156,621,04-01-2023,2812.3,Wallet
11157,31,25-04-2021,3118.94,Card
11158,741,01-11-2022,2424.2,Card
11159,240,16-09-2021,2019.17,Card
11160,890,02-02-2023,4585.84,Card
11161,363,02-05-2021,715.5,Wallet
11162,822,26-10-2021,2150.39,Card
11163,389,14-02-2023,1788.35,Wallet
11164,653,16-01-2022,2540.94,Card
11165,668,15-07-2022,2342.4,Wallet
11166,299,08-06-2023,2642.56,UPI
11167,857,21-04-2023,785.6,Wallet
11168,371,16-05-2022,2614.39,Wallet
11169,99,24-10-2021,1287.85,Card
11170,47,28-12-2021,1003.22,Wallet
11171,999,12-08-2022,417.69,Wallet
11172,839,08-04-2022,3837,Card
11173,422,14-03-2022,2194.47,UPI
11174,480,07-05-2021,3170.55,UPI
11175,579,16-07-2021,3665.21,UPI
11176,62,09-08-2021,3428.65,Wallet
11177,109,01-04-2021,2405.45,Card
11178,679,15-02-2022,2000.7,UPI
11179,549,08-01-2021,1942.2,UPI
11180,119,28-06-2022,3236.24,UPI
11181,598,13-04-2022,2524.49,UPI
11182,382,16-11-2021,4260.75,Card
11183,392,29-01-2022,4386.04,UPI
11184,977,26-09-2021,935.75,Wallet
11185,52,10-07-2021,767.54,Wallet
11186,603,11-05-2023,3188.96,Card
11187,289,06-11-2022,1576.01,UPI
11188,337,02-03-2021,191,UPI
11189,810,14-03-2022,4454.35,Wallet
11190,204,21-09-2021,1211.81,Card
11191,880,08-03-2023,4653.48,Wallet
11192,238,05-04-2021,3615.43,Card
11193,382,07-07-2022,3837,Card
11194,667,15-04-2022,1087.16,Card
11195,752,23-10-2022,1247.55,Wallet
11196,136,17-12-2022,2654.21,Card
11197,407,18-02-2023,943.29,Wallet
11198,508,29-05-2022,1596.62,Wallet
11199,362,21-11-2022,1675.17,UPI
11200,381,13-07-2021,882.19,Wallet
11201,881,27-04-2022,1105.4,Wallet
11202,576,18-06-2023,3963.9,UPI
11203,635,02-12-2021,919.26,UPI
11204,254,11-03-2022,239.44,UPI
11205,477,15-07-2021,3183.84,Card
11206,114,05-05-2023,4882.32,Card
11207,20,06-09-2021,1722.95,UPI
11208,528,13-05-2022,681.41,Card
11209,145,31-07-2021,2894.9,UPI
11210,208,27-10-2022,4541.14,Card
11211,531,01-11-2022,3941.9,Wallet
11212,376,11-04-2022,3150.33,Card
11213,504,24-05-2023,1643.78,Card
11214,904,13-10-2022,2755.21,Wallet
11215,166,09-08-2021,547.1,UPI
11216,550,30-09-2021,3426.83,Card
11217,181,03-06-2021,3652.97,Card
11218,861,06-09-2021,4828.65,Wallet
11219,617,06-10-2021,1375.95,Wallet
11220,612,16-03-2022,190.44,Wallet
11221,602,27-03-2023,2773.48,Wallet
11222,927,03-10-2021,3563.27,UPI
11223,812,29-05-2022,3973,Card
11224,444,29-03-2021,1049.32,Card
11225,332,10-03-2023,1382.59,Card
11226,503,04-10-2022,2611.7,Card
11227,913,20-05-2022,1719.94,UPI
11228,79,13-08-2022,4316.51,Card
11229,585,11-02-2023,2421.42,UPI
11230,935,29-08-2021,4017.94,UPI
11231,938,15-10-2022,2945.04,Wallet
11232,688,10-01-2023,3888.14,Wallet
11233,396,06-11-2022,1730.1,Card
11234,608,24-08-2021,4173.94,UPI
11235,857,08-05-2021,1445.4,Wallet
11236,103,18-05-2022,2775.88,UPI
11237,402,19-07-2021,1148.63,Wallet
11238,975,27-06-2022,2430.08,UPI
11239,224,17-05-2022,1659.06,Card
11240,518,12-10-2022,1406.85,Card
11241,634,07-05-2022,4838.23,UPI
11242,236,21-01-2021,884.36,Wallet
11243,427,22-08-2021,3957.9,Wallet
11244,116,15-12-2022,4922.41,Card
11245,163,02-03-2023,197.52,Card
11246,226,05-10-2022,3525.23,Card
11247,230,20-02-2022,1339.27,Wallet
11248,182,28-05-2021,298.39,Wallet
11249,249,29-01-2021,2074.16,Card
11250,318,27-12-2021,4682.57,UPI
11251,965,04-11-2021,157.65,Wallet
11252,210,02-06-2023,2980.64,Card
11253,656,11-06-2021,2556.84,UPI
11254,392,19-05-2023,4379.58,Wallet
11255,857,02-05-2023,511.61,UPI
11256,96,02-03-2021,3439.48,UPI
11257,894,05-05-2021,3432.54,Wallet
11258,858,01-04-2022,3378.49,Card
11259,756,12-03-2021,4717.44,UPI
11260,86,18-04-2023,4133.13,Card
11261,415,26-05-2023,305.67,Wallet
11262,394,11-04-2022,2408.31,UPI
11263,696,31-08-2021,2049.97,UPI
11264,633,05-05-2022,1619.72,UPI
11265,844,31-01-2023,2311.55,UPI
11266,501,09-08-2021,1982.55,UPI
11267,604,18-04-2022,2218.44,Wallet
11268,582,17-06-2022,4898.38,UPI
11269,916,09-05-2022,534.3,Wallet
11270,133,18-06-2023,4618.93,Card
11271,791,23-03-2021,2453.16,Wallet
11272,649,06-05-2023,3156.34,UPI
11273,314,29-05-2023,4167.9,Card
11274,699,06-06-2022,1866.27,Wallet
11275,221,12-01-2021,2209.07,Wallet
11276,976,20-09-2021,2106.64,Wallet
11277,438,19-10-2022,1936.18,UPI
11278,46,25-03-2022,4635.09,UPI
11279,790,11-07-2021,4161.76,Wallet
11280,192,01-02-2023,634.1,Wallet
11281,520,24-04-2021,629.8,Card
11282,379,26-01-2021,2196.56,UPI
11283,788,22-02-2023,583.42,UPI
11284,691,14-05-2022,3133.56,Card
11285,334,23-05-2022,804.09,Wallet
11286,39,29-06-2022,2659.63,Wallet
11287,293,03-03-2021,135.38,Card
11288,690,17-08-2021,1651.32,Wallet
11289,162,26-03-2023,3418.23,Wallet
11290,331,30-08-2022,2471.79,Card
11291,886,04-02-2021,4893.52,Card
11292,104,06-12-2022,4383.11,Card
11293,161,01-04-2022,1859.45,Wallet
11294,799,11-08-2022,322.88,Card
11295,635,10-06-2023,4243.57,Wallet
11296,54,17-05-2022,4565.05,UPI
11297,940,31-01-2023,4121.07,UPI
11298,34,18-08-2022,726.95,Card
11299,242,25-01-2021,4989.78,Wallet
11300,967,23-07-2022,1367.06,Wallet
11301,890,01-02-2021,3648.6,Wallet
11302,113,11-04-2023,4549.37,Card
11303,318,12-01-2021,1254.87,Wallet
11304,23,15-11-2021,4550.47,Wallet
11305,558,25-04-2023,1616.46,Wallet
11306,824,27-08-2022,4884.42,UPI
11307,647,01-01-2021,1478.17,Wallet
11308,118,11-03-2022,4771.84,UPI
11309,985,18-04-2023,362.37,Wallet
11310,701,16-05-2021,3575.43,Wallet
11311,643,15-07-2021,2707.34,Wallet
11312,934,13-05-2021,2441.6,UPI
11313,212,27-03-2021,1195.12,Wallet
11314,418,21-04-2022,3557.42,Card
11315,113,18-03-2023,1034.97,Wallet
11316,44,02-03-2023,2808.92,UPI
11317,128,20-11-2021,1340.9,UPI
11318,876,29-06-2021,4782.54,Card
11319,158,31-05-2022,240.29,Card
11320,785,30-09-2022,1078.67,Card
11321,827,24-06-2021,1287.32,UPI
11322,394,02-02-2023,2128.93,Wallet
11323,867,21-01-2021,1240.38,Wallet
11324,852,15-04-2021,2507.61,Card
11325,512,01-08-2022,4375.08,Card
11326,914,19-03-2022,3589.11,Wallet
11327,45,14-02-2023,2941.81,Card
11328,108,18-02-2021,536.12,Wallet
11329,219,12-06-2022,3500.56,Wallet
11330,443,25-05-2021,915.43,Wallet
11331,830,06-12-2021,3953.2,Wallet
11332,315,01-02-2023,1325.28,UPI
11333,177,05-05-2023,2143.54,Wallet
11334,228,20-12-2021,1817.3,Card
11335,703,16-03-2021,4308.19,Card
11336,983,13-03-2023,720.07,Card
11337,672,05-03-2023,2871.66,Card
11338,906,01-08-2022,796.1,UPI
11339,267,29-09-2022,3553.5,Wallet
11340,870,15-11-2021,4534.88,Wallet
